id,quell_id,name,katastralgemeinde,beschreibung,detail_url,strasse_wikidata_id,strasse_wikidata_url,benannt_nach,person_wikidata_id,weitere_person_wikidata_ids,person_wikidata_url,person_name,person_geschlecht,person_beruf,person_geburtsdatum,person_sterbedatum
strasse_2295,2295,Lenkstraße,Ebelsberg,"Von der Kremsmünsterer Straße vorerst etwa in südsüdöstlicher, dann in westsüdwestlicher und wiederum in südsüdöstlicher Richtung verlaufende Sackgasse. Benannt 1940 nach dem Kanonier Karl Lenk, der sich bei der Schlacht um Ebelsberg am 3. Mai 1809 besonders auszeichnete.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2295,,,Karl Lenk,,,,,,,,
strasse_2297,2297,Leondinger Straße,Waldegg,"Nach dem Objekt Roseggerstraße 59a vorerst etwa in westlicher, dann in südwestlicher und wiederum in westlicher Richtung zur Stadtgrenze mit Leonding verlaufend. Benannt 1930 als Richtungsbezeichnung.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2297,,,,,,,,,,,
strasse_2298,2298,Leonfeldner Straße,"Urfahr, Pöstlingberg, Katzbach","Nach dem Objekt Freistädter Straße 29 vorerst etwa in nördlicher, dann in nordnordöstlicher und wiederum in nördlicher Richtung zur Stadtgrenze mit Altenberg verlaufend. Benannt 1901 als Richtungsbezeichnung. - Vorher ""Landstraße nach Böhmen"".",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2298,Q106635017,https://www.wikidata.org/wiki/Q106635017,,,,,,,,,
strasse_2222,2222,Leopold-Figl-Straße,Katzbach,"Vor dem Objekt Altenberger Straße 6 etwa in ostsüdöstlicher Richtung verlaufende Sackgasse. Benannt 1984 nach dem Bundeskanzler und Außenminister Leopold Figl (1902-1965), der an den Verhandlungen zum österreichischen Staatsvertrag entscheidend beteiligt war.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2222,,,Leopold Figl,Q11715,,https://www.wikidata.org/wiki/Q11715,Leopold Figl,male,politician,1902-10-02,1965-05-09
strasse_2223,2223,Lerchengasse,Urfahr,Nach dem Objekt Rosenstraße 10 etwa in ostnordöstlicher Richtung zur Kreuzstraße verlaufend. Benannt 1875 nach dem einstigen Gasthaus Zu den drei Lerchen.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2223,,,,,,,,,,,
strasse_2224,2224,Lessingstraße,Linz,"Nach dem Objekt Promenade 38 vorerst etwa in westsüdwestlicher, dann in westlicher und nordwestlicher Richtung zur Römerstraße verlaufend. Benannt 1881 nach dem Dichter Gotthold Ephraim Lessing (1729-1781). - 1808 Pumpenmachergasse oder Sesselmachergasse. 1815 Hangergasse (nach dem Henkerhaus), früher Henkersteig. 1825 Pumpenmachergasse. 1869 Kürenberggasse.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2224,Q106635018,https://www.wikidata.org/wiki/Q106635018,Gotthold Ephraim Lessing,Q34628,,https://www.wikidata.org/wiki/Q34628,Gotthold Ephraim Lessing,male,lyricist,1729-01-22,1781-02-15
strasse_2225,2225,Libellenweg,Posch,Gegenüber den Objekten Biberweg 28 und 30 etwa in östlicher Richtung verlaufende Sackgasse. Benannt 1958 nach der einheimischen Tierart.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2225,,,,,,,,,,,
strasse_2226,2226,Liebigstraße,Lustenau,Nach dem Objekt Franckstraße 15 bogenförmig gegen Norden zur Goethestraße verlaufend. Benannt 1952 nach dem Chemiker Justus von Liebig (1803-1873).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2226,,,Justus von Liebig,Q16571,,https://www.wikidata.org/wiki/Q16571,Justus von Liebig,male,chemist,1803-05-12,1873-04-18
strasse_2227,2227,Lilienthalstraße,Kleinmünchen,Gegenüber dem Objekt Dauphinestraße 180 etwa in südlicher Richtung zum Flötzerweg verlaufend. Benannt 1943 nach dem Bahnbrecher des Flugwesens Otto Lilienthal (1848-1896).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2227,,,Otto Lilienthal,Q57162,,https://www.wikidata.org/wiki/Q57162,Otto Lilienthal,male,aerospace engineer,1848-05-23,1896-08-10
strasse_2228,2228,Limonigasse,Linz,"Vor dem Objekt Kapuzinerstraße 19 etwa in südöstlicher Richtung zur Hopfengasse verlaufend. Benannt 1864. Die Bezeichnung ist unklar, dürfte aber mit den Limoni (= Zitronenart) nicht in Verbindung stehen.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2228,,,,,,,,,,,
strasse_2229,2229,Lindemayrstraße,Lustenau,"Nach dem Objekt Gallanderstraße 6 vorerst etwa in westsüdwestlicher, dann in südsüdöstlicher und schließlich in ostnordöstlicher Richtung zur Sintstraße verlaufend. Benannt 1932 nach dem Lambacher Benediktiner und Dichter P. Maurus Lindemayr (1723-1783).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2229,,,Maurus Lindemayr,Q43877,,https://www.wikidata.org/wiki/Q43877,Maurus Lindemayr,male,writer,1723-11-15,1783-06-19
strasse_2230,2230,Lindengasse,Urfahr,Nach dem Objekt Broschgasse 3 etwa in westlicher Richtung verlaufende Sackgasse. Benannt 1907 nach der einheimischen Baumart.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2230,,,,,,,,,,,
strasse_2231,2231,Linke Brückenstraße,Urfahr,Vom linken Brückenkopf der Eisenbahnbrücke etwa in nordwestlicher Richtung zur Leonfeldner Straße verlaufend. Benannt 1921. - Ab 1901 Brückenstraße. Das Teilstück zwischen Freistädter und Leonfeldner Straße führte seit 1941 die Bezeichnung Proksch-Zeile nach dem Landesleiter der NSDAP Österreichs Alfred Proksch (1891-1981). 1945 wurde dieser Teil in die Linke Brückenstraße einbezogen.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2231,,,Alfred Proksch,Q90370,,https://www.wikidata.org/wiki/Q90370,Alfred Proksch,male,politician,1891-03-08,1981-01-03
strasse_2233,2233,Linzer Straße,Urfahr,"Vor dem Objekt Freistädter Straße 163 vorerst etwa in nordwestlicher, dann in nordnordöstlicher Richtung zur Griesmayrstraße verlaufend. Benannt 1939 als Richtungsbezeichnung in der ehemals selbständigen Gemeinde St. Magdalena, doch schon vorher inoffiziell so bezeichnet.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2233,,,,,,,,,,,
strasse_2235,2235,Lissagasse,Lustenau,Nach dem Objekt Wiener Straße 69 etwa in ostnordöstlicher Richtung zur Makartstraße verlaufend. Benannt 1899 zur Erinnerung an den österreichischen Seesieg unter Vizeadmiral Wilhelm Freiherr von Tegetthoff (1827-1871) über die Italiener am 20. Juli 1866 bei der Adriainsel Lissa (heute Vis).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2235,,,Wilhelm Freiherr von Tegetthoff,Q310509,,https://www.wikidata.org/wiki/Q310509,Wilhelm von Tegetthoff,male,naval officer,1827-12-23,1871-04-07
strasse_2236,2236,Lißfeldstraße,Kleinmünchen,Von der Brunnenfeldstraße etwa in südöstlicher Richtung zur Pestalozzistraße verlaufend. Benannt 1934 nach einem Flurnamen. - Ab 1932 Alois-Rohrauer-Straße nach dem Begründer der Naturfreundebewegung Alois Rohrauer (1843-1923).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2236,Q106635019,https://www.wikidata.org/wiki/Q106635019,,,,,,,,,
strasse_2237,2237,Liststraße,Lustenau,Nach dem Objekt Wüstenrotstraße 8 etwa in südöstlicher Richtung zur Goethestraße verlaufend. Benannt 1905 nach dem deutschen Nationalökonomen Friedrich List (1789-1846).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2237,,,Friedrich List,Q159917,,https://www.wikidata.org/wiki/Q159917,Friedrich List,male,economist,1789-08-06,1846-11-30
strasse_2238,2238,Löfflerhofstraße,Waldegg,"Nach dem Objekt Breitwiesergutstraße 25 etwa in südlicher Richtung zur Reuchlinstraße verlaufend. Benannt 1932 nach dem großen Bauernanwesen Löfflerhof, das 1899 demoliert wurde, um der Herz-Jesu-Kirche Platz zu machen.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2238,,,,,,,,,,,
strasse_2244,2244,Lonstorferplatz,Lustenau,Zwischen Franckstraße 45 und 51. Benannt 1914 nach einem vor den Toren von Linz ansässigen mittelalterlichen Ministerialengeschlecht.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2244,,,,,,,,,,,
strasse_2245,2245,Lonstorferweg,Lustenau,Nach dem Objekt Lonstorferplatz 8 etwa in nordöstlicher Richtung zur Ing.-Stern-Straße verlaufend. Benannt 1928. Erklärung siehe Lonstorferplatz.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2245,,,,,,,,,,,
strasse_2246,2246,Lortzinggasse,Waldegg,Nach dem Objekt Reisetbauerstraße 22 etwa in westnordwestlicher Richtung verlaufende Sackgasse. Benannt 1951 nach dem Komponisten Gustav Albert Lortzing (1801-1851).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2246,,,Gustav Albert Lortzing,Q154203,,https://www.wikidata.org/wiki/Q154203,Albert Lortzing,male,composer,1801-10-23,1851-01-21
strasse_2247,2247,Losensteinerstraße,Waldegg,"Vor dem Objekt Landwiedstraße 21 vorerst etwa in nordöstlicher, dann in südöstlicher Richtung zur Wallseerstraße verlaufend. Benannt 1945 nach einem alten oberösterreichischen Adelsgeschlecht. - 1940 Unterbergerstraße nach Franz Unterberger (1907-1934), beteiligt am nationalsozialistischen Juliputsch von 1934.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2247,,,,,,,,,,,
strasse_2239,2239,Löwenfeldstraße,Kleinmünchen,"Als Sackgasse beginnend und etwa in westsüdwestlicher Richtung zur Pestalozzistraße verlaufend. Benannt 1958 nach den Kleinmünchner Fabrikanten Moritz und Wilhelm Löwenfeld (1827-1901), Ehrenbürger der Gemeinde Kleinmünchen, die mehrere soziale und karitative Einrichtungen schufen.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2239,,,Moritz und Wilhelm Löwenfeld,,,,,,,,
strasse_2242,2242,Löwenzahnweg,Kleinmünchen,Nach dem Objekt Salzburger Straße 321 etwa in südsüdöstlicher Richtung verlaufende Sackgasse. Benannt 1958 nach der gleichnamigen Blume.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2242,,,,,,,,,,,
strasse_2248,2248,Ludlgasse,Linz,"Nach dem Objekt Honauerstraße 11 etwa in ostnordöstlicher Richtung zur Holzstraße verlaufend. Ursprünglich beim Objekt Lederergasse 31 beginnend. Benannt 1869 nach dem allmählich versiegten Ludlarm. Ludl bedeutet übelriechendes Gewässer, verursacht durch die einst an diesem Flußlauf angesiedelten Gerbereien. - 1815 wurden die Gegenden Ecke Honauerstraße - Ludlgasse und Holzstraße - Ludlgasse Am Ludlsteg bezeichnet. Bis 1869 An der Ludl.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2248,,,,,,,,,,,
strasse_2250,2250,Lüfteneggerstraße,Linz,"Nach dem Objekt Fabrikstraße 28 etwa in südsüdöstlicher Richtung zur Lederergasse verlaufend. Benannt 1963 nach einer der bedeutendsten Linzer Schiffmeisterfamilien, Besitzer des 1963 demolierten Schiffmeisterhauses an der Unteren Donaulände 18.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2250,,,,,,,,,,,
strasse_2251,2251,Luise-Hummel-Weg,Katzbach,Gegenüber dem Objekt Im Schlantenfeld 12 etwa in nördlicher Richtung zum Rotterdamweg verlaufend. Benannt 1955 nach der Schuldirektorin und Urfahrer Ehrenbürgerin Luise Hummel (1847-1917).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2251,,,Luise Hummel,Q60623944,,https://www.wikidata.org/wiki/Q60623944,Luise Hummel,female,teacher,1847-10-09,1917-12-07
strasse_3406,3406,Lunaplatz,Ufer,Der im Zentrum der solarCity situierte Platz wird 2002 nach der römischen Mondgöttin Luna benannt.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3406,,,,,,,,,,,
strasse_2253,2253,Lunzerstraße,"Kleinmünchen, St. Peter","Nach dem Objekt Wiener Straße 391 vorerst etwa in ostnordöstlicher, dann in ostsüdöstlicher und wiederum in ostnordöstlicher Richtung in das Gelände der voestalpine verlaufend. Benannt 1954 nach dem Betriebsleiter der ESG, Theodor Lunzer (1883-1939), der sich um die Einrichtung der ehemaligen Straßenbahnlinie M und um den Autobusverkehr verdient gemacht hat.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2253,,,Theodor Lunzer,,,,,,,,
strasse_2252,2252,Lustenauer Straße,Linz,Nach dem Objekt Hessenplatz 8 etwa in ostnordöstlicher Richtung zum Marktplatz verlaufend. Benannt 1921 nach der gleichnamigen Katastralgemeinde. - Ab 1869 Kaiser-Josef-Straße.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2252,,,,,,,,,,,
strasse_2480,2480,Maderleithnerweg,Katzbach,Von der Oberbairinger Straße vorerst etwa in nördlicher Richtung zum Maderleithnergut und dann teilweise in Serpentinen Richtung Westen bzw. Süden und wiederum Westen zum Ödmühlweg verlaufend. Benannt 1958 nach dem gleichnamigen Bauerngut.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2480,,,,,,,,,,,
strasse_2481,2481,Maderspergerstraße,Waldegg,Gegenüber dem Objekt Ramsauerstraße 21 etwa in nördlicher Richtung verlaufende Sackgasse. Benannt 1953 nach dem Erfinder der Nähmaschine Joseph Madersperger (1768-1850).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2481,,,Joseph Madersperger,Q87339,,https://www.wikidata.org/wiki/Q87339,Josef Madersperger,male,inventor,1768-10-06,1850-10-02
strasse_2482,2482,Madlsederstraße,Kleinmünchen,"Nach dem Objekt Wiener Straße 375 etwa in südöstlicher Richtung parallel zur Westbahn verlaufende Sackgasse. Benannt 1929 nach dem Steyrer Stadtrichter Wolf Madlseder, der als Rechtsberater der aufständischen Bauern 1627 in Linz enthauptet wurde.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2482,,,Wolf Madlseder,,,,,,,,
strasse_2483,2483,Magazingasse,Linz,Nach dem Objekt Landstraße 50 etwa in westsüdwestlicher Richtung zum Friedensplatz verlaufend. Schon 1815 nach dem dort bestehenden Magazinstadl so bezeichnet.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2483,,,,,,,,,,,
strasse_2484,2484,Magdalenastraße,Katzbach,"Ursprünglich von der Jägerstätterstraße, ab 2007 von der Kreuzung Ferdinand-Markl-Straße/Dornacher Straße vorerst etwa in nördlicher und dann nach einer Spitzkehre etwa in südöstlicher Richtung zur Leitenbauerstraße verlaufend. Nach der von 1887 bis 1938 selbständigen Gemeinde St. Magdalena benannt.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2484,,,,,,,,,,,
strasse_2485,2485,Magerweg,Kleinmünchen,Von der Kreuzung Dauphinestraße - Auwiesenstraße etwa in ostsüdöstlicher Richtung mit einer Unterbrechung zur Wiener Straße verlaufend. Benannt 1929 nach einem Flurnamen.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2485,,,,,,,,,,,
strasse_2486,2486,Maidwieserstraße,Waldegg,"Nach dem Objekt Landwiedstraße 63 vorerst etwa in ostnordöstlicher, dann in nordnordwestlicher Richtung zur Gruentalerstraße verlaufend. Benannt 1953 nach einem bedeutenden mittelalterlichen Linzer Bürgergeschlecht.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2486,,,,,,,,,,,
strasse_2488,2488,Makartstraße,Lustenau,Nach dem Objekt Lenaustraße 52 in südlicher Richtung zum Bulgariplatz verlaufend. Benannt 1899 nach dem Maler Hans Makart (1840-1884).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2488,,,Hans Makart,Q511444,,https://www.wikidata.org/wiki/Q511444,Hans Makart,male,painter,1840-05-28,1884-10-03
strasse_2489,2489,Mannheimstraße,Katzbach,Vor dem Objekt Johann-Wilhelm-Klein-Straße 51 etwa in nordwestlicher Richtung verlaufende Sackgasse. Benannt 1961 nach dem deutschen Soziologen Karl Mannheim (1893-1947).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2489,,,Karl Mannheim,Q76823,,https://www.wikidata.org/wiki/Q76823,Karl Mannheim,male,sociologist,1893-03-27,1947-01-09
strasse_2490,2490,Marcusgang,Kleinmünchen,"Nach dem Objekt Im Haidgattern 2 etwa in westlicher Richtung zur Benzstraße verlaufend. Benannt 1955 nach dem österreichischen Erfinder Siegfried Marcus (1831-1898), der als erster Benzin als Kraftstoff für Fahrzeuge verwendete.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2490,,,Siegfried Marcus,Q31167,,https://www.wikidata.org/wiki/Q31167,Siegfried Marcus,male,engineer,1831-09-18,1898-06-30
strasse_2491,2491,Marderweg,Pichling,Nach dem Objekt Rathfeldstraße 62 etwa in südwestlicher Richtung verlaufende Sackgasse. Benannt 1958 nach der einheimischen Tierart.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2491,,,,,,,,,,,
strasse_2492,2492,Margarethen,Linz,"Fortsetzung der Oberen Donaulände etwa in westlicher Richtung bis zur Stadtgrenze zu Leonding. Altbenannt nach dem gleichnamigen Ort an der Mündung des Zaubertalbaches, der seinen Namen von einer 1381 erstmalig aufscheinenden, der Hl. Margarethe geweihten Kapelle herleitet.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2492,,,,,,,,,,,
strasse_2493,2493,Margarethenweg,"Linz, Waldegg",Vom Edelweißberg etwa in nordnordwestlicher Richtung zur Kalvarienkirche in Margarethen verlaufend. Benannt 1953.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2493,,,,,,,,,,,
strasse_2494,2494,Mariahilfgasse,Linz,"Nach dem Objekt Hirschgasse 19 etwa in westsüdwestlicher Richtung zur Donatusgasse verlaufend. So genannt bereits 1808 nach einer schon im 17. Jahrhundert bestandenen Mariahilfkapelle. 1869 wurde die Jungbauerngasse (schon 1771 so bezeichnet), benannt nach dem alten Jungbauern- oder Judenbauernhof, einbezogen.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2494,,,,,,,,,,,
strasse_2496,2496,Marienberg,Katzbach,Von der Spitzkehre der Magdalenastraße etwa in nordnordwestlicher Richtung zur Leonfeldner Straße verlaufend. Benannt 1954 nach dem im Jahre 1848 als Wasserheilanstalt entstandenen gleichnamigen Landgut.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2496,,,,,,,,,,,
strasse_2497,2497,Marienstraße,Linz,"Nach dem Objekt Graben 17 etwa in südsüdöstlicher Richtung zur Bethlehemstraße verlaufend. Benannt 1869 nach dem Katholischen Jungfrauenverein, der in dieser Gasse zur Zeit ihrer Neubenennung sein Vereinslokal hatte. - 1673 Zwerchgasse (zwerch = quer) als kurze Sackgasse vom Graben aus. Ab 1761 Neue Bethlehemgasse.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2497,Q106635020,https://www.wikidata.org/wiki/Q106635020,,,,,,,,,
strasse_2499,2499,Marktmühlgasse,Ebelsberg,"Nach dem Objekt Wiener Straße 478 vorerst etwa in südwestlicher, dann in südlicher und östlicher Richtung zur Kremsmünsterer Straße verlaufend. Offiziell benannt 1954 nach der gleichnamigen Mühle, aber bereits vorher so bezeichnet. 1954 wurde die Schulgasse einbezogen.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2499,,,,,,,,,,,
strasse_2500,2500,Marktplatz,Linz,"Begrenzt von Khevenhüllerstraße, Schillerstraße, Kantstraße und Lustenauer Straße. Benannt 1950. - Bis dahin nicht offiziell als Südbahnhof nach dem ehemaligen Bahnhof der Pferdeeisenbahn Budweis-Linz-Gmunden bezeichnet.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2500,,,,,,,,,,,
strasse_2504,2504,Marschnergasse,Waldegg,"Nach dem Objekt Reisetbauerstraße 16 vorerst etwa in westnordwestlicher, dann in nordöstlicher Richtung zur Nauheimerstraße verlaufend. Benannt 1951 nach dem Komponisten Heinrich Marschner (1795-1861).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2504,,,Heinrich Marschner,Q160063,,https://www.wikidata.org/wiki/Q160063,Heinrich Marschner,male,conductor,1795-08-16,1861-12-14
strasse_2507,2507,Martin-Luther-King-Weg,Waldegg,"Von der Hallestraße etwa in südwestlicher Richtung zur Kreiskystraße verlaufend. Benannt 1992 nach dem amerikanischen Pastor, Bürgerrechtskämpfer und Friedensnobelpreisträger Martin Luther King (1929-1968).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2507,,,Martin Luther King,Q8027,,https://www.wikidata.org/wiki/Q8027,Martin Luther King Jr.,male,civil rights advocate,1929-01-15,1968-04-04
